domain,analysis_level,score,dem_count,rep_count,classification,total_count,dimension,sentiment_cat,topic,local_cat,has_local,dimension_count
austintxnews.com,single_dimension,32.0,0,1,Republican,1,sentiment_cat,Positive,,,False,1
austintxnews.com,single_dimension,32.0,0,0,Both,0,sentiment_cat,Negative,,,False,1
austintxnews.com,single_dimension,32.0,0,1,Republican,1,topic,,Politics,,False,1
austintxnews.com,single_dimension,32.0,0,0,Both,0,local_cat,,,local,False,1
austintxnews.com,single_dimension,32.0,0,1,Republican,1,local_cat,,,non_local,False,1
austintxnews.com,sentiment_cat_topic,32.0,0,1,Republican,1,,Positive,Politics,,False,3
austintxnews.com,sentiment_cat_topic,32.0,0,0,Both,0,,Negative,Politics,,False,3
austintxnews.com,full_combination,32.0,0,0,Both,0,,Positive,Politics,local,True,2
austintxnews.com,full_combination,32.0,0,1,Republican,1,,Positive,Politics,non_local,True,2
austintxnews.com,full_combination,32.0,0,0,Both,0,,Negative,Politics,local,True,2
austintxnews.com,full_combination,32.0,0,0,Both,0,,Negative,Politics,non_local,True,2
signalscv.com,domain_only,100.0,0,1,Republican,1,,,,,False,1
signalscv.com,single_dimension,100.0,0,0,Both,0,sentiment_cat,Positive,,,False,1
signalscv.com,single_dimension,100.0,0,1,Republican,1,sentiment_cat,Negative,,,False,1
signalscv.com,single_dimension,100.0,0,1,Republican,1,topic,,Mixed,,False,1
signalscv.com,single_dimension,100.0,0,0,Both,0,local_cat,,,local,False,1
signalscv.com,single_dimension,100.0,0,1,Republican,1,local_cat,,,non_local,False,1
signalscv.com,sentiment_cat_topic,100.0,0,0,Both,0,,Positive,Mixed,,False,3
signalscv.com,sentiment_cat_topic,100.0,0,1,Republican,1,,Negative,Mixed,,False,3
signalscv.com,full_combination,100.0,0,0,Both,0,,Positive,Mixed,local,True,2
signalscv.com,full_combination,100.0,0,0,Both,0,,Positive,Mixed,non_local,True,2
signalscv.com,full_combination,100.0,0,0,Both,0,,Negative,Mixed,local,True,2
signalscv.com,full_combination,100.0,0,1,Republican,1,,Negative,Mixed,non_local,True,2
www.digitaltrends.com,domain_only,100.0,0,3,Republican,3,,,,,False,1
www.digitaltrends.com,single_dimension,100.0,0,3,Republican,3,sentiment_cat,Positive,,,False,1
www.digitaltrends.com,single_dimension,100.0,0,0,Both,0,sentiment_cat,Negative,,,False,1
www.digitaltrends.com,single_dimension,100.0,0,1,Republican,1,topic,,Politics,,False,1
www.digitaltrends.com,single_dimension,100.0,0,1,Republican,1,topic,,Mixed,,False,1
www.digitaltrends.com,single_dimension,100.0,0,1,Republican,1,topic,,Non Politics,,False,1
www.digitaltrends.com,single_dimension,100.0,0,1,Republican,1,local_cat,,,local,False,1
www.digitaltrends.com,single_dimension,100.0,0,2,Republican,2,local_cat,,,non_local,False,1
www.digitaltrends.com,sentiment_cat_topic,100.0,0,1,Republican,1,,Positive,Politics,,False,3
www.digitaltrends.com,sentiment_cat_topic,100.0,0,1,Republican,1,,Positive,Mixed,,False,3
www.digitaltrends.com,sentiment_cat_topic,100.0,0,1,Republican,1,,Positive,Non Politics,,False,3
www.digitaltrends.com,sentiment_cat_topic,100.0,0,0,Both,0,,Negative,Politics,,False,3
www.digitaltrends.com,sentiment_cat_topic,100.0,0,0,Both,0,,Negative,Mixed,,False,3
www.digitaltrends.com,sentiment_cat_topic,100.0,0,0,Both,0,,Negative,Non Politics,,False,3
www.digitaltrends.com,full_combination,100.0,0,0,Both,0,,Positive,Politics,local,True,2
www.digitaltrends.com,full_combination,100.0,0,1,Republican,1,,Positive,Politics,non_local,True,2
www.digitaltrends.com,full_combination,100.0,0,0,Both,0,,Positive,Mixed,local,True,2
www.digitaltrends.com,full_combination,100.0,0,1,Republican,1,,Positive,Mixed,non_local,True,2
www.digitaltrends.com,full_combination,100.0,0,1,Republican,1,,Positive,Non Politics,local,True,2
www.digitaltrends.com,full_combination,100.0,0,0,Both,0,,Positive,Non Politics,non_local,True,2
www.digitaltrends.com,full_combination,100.0,0,0,Both,0,,Negative,Politics,local,True,2
www.digitaltrends.com,full_combination,100.0,0,0,Both,0,,Negative,Politics,non_local,True,2
www.digitaltrends.com,full_combination,100.0,0,0,Both,0,,Negative,Mixed,local,True,2
www.digitaltrends.com,full_combination,100.0,0,0,Both,0,,Negative,Mixed,non_local,True,2
www.digitaltrends.com,full_combination,100.0,0,0,Both,0,,Negative,Non Politics,local,True,2
www.digitaltrends.com,full_combination,100.0,0,0,Both,0,,Negative,Non Politics,non_local,True,2
belatina.com,domain_only,75.0,3,0,Democrat,3,,,,,False,1
belatina.com,single_dimension,75.0,2,0,Democrat,2,sentiment_cat,Positive,,,False,1
belatina.com,single_dimension,75.0,1,0,Democrat,1,sentiment_cat,Negative,,,False,1
belatina.com,single_dimension,75.0,1,0,Democrat,1,topic,,Politics,,False,1
belatina.com,single_dimension,75.0,2,0,Democrat,2,topic,,Mixed,,False,1
belatina.com,single_dimension,75.0,1,0,Democrat,1,local_cat,,,local,False,1
belatina.com,single_dimension,75.0,2,0,Democrat,2,local_cat,,,non_local,False,1
belatina.com,sentiment_cat_topic,75.0,1,0,Democrat,1,,Positive,Politics,,False,3
belatina.com,sentiment_cat_topic,75.0,1,0,Democrat,1,,Positive,Mixed,,False,3
belatina.com,sentiment_cat_topic,75.0,0,0,Both,0,,Negative,Politics,,False,3
belatina.com,sentiment_cat_topic,75.0,1,0,Democrat,1,,Negative,Mixed,,False,3
belatina.com,full_combination,75.0,0,0,Both,0,,Positive,Politics,local,True,2
belatina.com,full_combination,75.0,1,0,Democrat,1,,Positive,Politics,non_local,True,2
belatina.com,full_combination,75.0,1,0,Democrat,1,,Positive,Mixed,local,True,2
belatina.com,full_combination,75.0,0,0,Both,0,,Positive,Mixed,non_local,True,2
belatina.com,full_combination,75.0,0,0,Both,0,,Negative,Politics,local,True,2
belatina.com,full_combination,75.0,0,0,Both,0,,Negative,Politics,non_local,True,2
belatina.com,full_combination,75.0,0,0,Both,0,,Negative,Mixed,local,True,2
belatina.com,full_combination,75.0,1,0,Democrat,1,,Negative,Mixed,non_local,True,2
amsterdamnews.com,domain_only,75.0,9,0,Democrat,9,,,,,False,1
amsterdamnews.com,single_dimension,75.0,8,0,Democrat,8,sentiment_cat,Positive,,,False,1
amsterdamnews.com,single_dimension,75.0,1,0,Democrat,1,sentiment_cat,Negative,,,False,1
amsterdamnews.com,single_dimension,75.0,5,0,Democrat,5,topic,,Mixed,,False,1
amsterdamnews.com,single_dimension,75.0,4,0,Democrat,4,topic,,Politics,,False,1
amsterdamnews.com,single_dimension,75.0,6,0,Democrat,6,local_cat,,,local,False,1
amsterdamnews.com,single_dimension,75.0,3,0,Democrat,3,local_cat,,,non_local,False,1
amsterdamnews.com,sentiment_cat_topic,75.0,4,0,Democrat,4,,Positive,Mixed,,False,3
amsterdamnews.com,sentiment_cat_topic,75.0,4,0,Democrat,4,,Positive,Politics,,False,3
amsterdamnews.com,sentiment_cat_topic,75.0,1,0,Democrat,1,,Negative,Mixed,,False,3
amsterdamnews.com,sentiment_cat_topic,75.0,0,0,Both,0,,Negative,Politics,,False,3
amsterdamnews.com,full_combination,75.0,3,0,Democrat,3,,Positive,Mixed,local,True,2
amsterdamnews.com,full_combination,75.0,1,0,Democrat,1,,Positive,Mixed,non_local,True,2
amsterdamnews.com,full_combination,75.0,3,0,Democrat,3,,Positive,Politics,local,True,2
amsterdamnews.com,full_combination,75.0,1,0,Democrat,1,,Positive,Politics,non_local,True,2
amsterdamnews.com,full_combination,75.0,0,0,Both,0,,Negative,Mixed,local,True,2
amsterdamnews.com,full_combination,75.0,1,0,Democrat,1,,Negative,Mixed,non_local,True,2
amsterdamnews.com,full_combination,75.0,0,0,Both,0,,Negative,Politics,local,True,2
amsterdamnews.com,full_combination,75.0,0,0,Both,0,,Negative,Politics,non_local,True,2
remezcla.com,domain_only,87.5,4,0,Democrat,4,,,,,False,1
remezcla.com,single_dimension,87.5,4,0,Democrat,4,sentiment_cat,Positive,,,False,1
remezcla.com,single_dimension,87.5,0,0,Both,0,sentiment_cat,Negative,,,False,1
remezcla.com,single_dimension,87.5,3,0,Democrat,3,topic,,Non Politics,,False,1
remezcla.com,single_dimension,87.5,1,0,Democrat,1,topic,,Mixed,,False,1
remezcla.com,single_dimension,87.5,1,0,Democrat,1,local_cat,,,local,False,1
remezcla.com,single_dimension,87.5,3,0,Democrat,3,local_cat,,,non_local,False,1
remezcla.com,sentiment_cat_topic,87.5,3,0,Democrat,3,,Positive,Non Politics,,False,3
remezcla.com,sentiment_cat_topic,87.5,1,0,Democrat,1,,Positive,Mixed,,False,3
remezcla.com,sentiment_cat_topic,87.5,0,0,Both,0,,Negative,Non Politics,,False,3
remezcla.com,sentiment_cat_topic,87.5,0,0,Both,0,,Negative,Mixed,,False,3
remezcla.com,full_combination,87.5,0,0,Both,0,,Positive,Non Politics,local,True,2
remezcla.com,full_combination,87.5,3,0,Democrat,3,,Positive,Non Politics,non_local,True,2
remezcla.com,full_combination,87.5,1,0,Democrat,1,,Positive,Mixed,local,True,2
remezcla.com,full_combination,87.5,0,0,Both,0,,Positive,Mixed,non_local,True,2
remezcla.com,full_combination,87.5,0,0,Both,0,,Negative,Non Politics,local,True,2
remezcla.com,full_combination,87.5,0,0,Both,0,,Negative,Non Politics,non_local,True,2
remezcla.com,full_combination,87.5,0,0,Both,0,,Negative,Mixed,local,True,2
remezcla.com,full_combination,87.5,0,0,Both,0,,Negative,Mixed,non_local,True,2
therealdeal.com,domain_only,82.5,4,0,Democrat,4,,,,,False,1
therealdeal.com,single_dimension,82.5,2,0,Democrat,2,sentiment_cat,Positive,,,False,1
therealdeal.com,single_dimension,82.5,2,0,Democrat,2,sentiment_cat,Negative,,,False,1
therealdeal.com,single_dimension,82.5,4,0,Democrat,4,topic,,Mixed,,False,1
therealdeal.com,single_dimension,82.5,2,0,Democrat,2,local_cat,,,local,False,1
therealdeal.com,single_dimension,82.5,2,0,Democrat,2,local_cat,,,non_local,False,1
therealdeal.com,sentiment_cat_topic,82.5,2,0,Democrat,2,,Positive,Mixed,,False,3
therealdeal.com,sentiment_cat_topic,82.5,2,0,Democrat,2,,Negative,Mixed,,False,3
therealdeal.com,full_combination,82.5,1,0,Democrat,1,,Positive,Mixed,local,True,2
therealdeal.com,full_combination,82.5,1,0,Democrat,1,,Positive,Mixed,non_local,True,2
therealdeal.com,full_combination,82.5,1,0,Democrat,1,,Negative,Mixed,local,True,2
therealdeal.com,full_combination,82.5,1,0,Democrat,1,,Negative,Mixed,non_local,True,2
www.brookings.edu,domain_only,100.0,6,0,Democrat,6,,,,,False,1
www.brookings.edu,single_dimension,100.0,2,0,Democrat,2,sentiment_cat,Positive,,,False,1
www.brookings.edu,single_dimension,100.0,4,0,Democrat,4,sentiment_cat,Negative,,,False,1
www.brookings.edu,single_dimension,100.0,4,0,Democrat,4,topic,,Politics,,False,1
www.brookings.edu,single_dimension,100.0,2,0,Democrat,2,topic,,Mixed,,False,1
www.brookings.edu,single_dimension,100.0,1,0,Democrat,1,local_cat,,,local,False,1
www.brookings.edu,single_dimension,100.0,5,0,Democrat,5,local_cat,,,non_local,False,1
www.brookings.edu,sentiment_cat_topic,100.0,1,0,Democrat,1,,Positive,Politics,,False,3
www.brookings.edu,sentiment_cat_topic,100.0,1,0,Democrat,1,,Positive,Mixed,,False,3
www.brookings.edu,sentiment_cat_topic,100.0,3,0,Democrat,3,,Negative,Politics,,False,3
www.brookings.edu,sentiment_cat_topic,100.0,1,0,Democrat,1,,Negative,Mixed,,False,3
www.brookings.edu,full_combination,100.0,0,0,Both,0,,Positive,Politics,local,True,2
www.brookings.edu,full_combination,100.0,1,0,Democrat,1,,Positive,Politics,non_local,True,2
www.brookings.edu,full_combination,100.0,0,0,Both,0,,Positive,Mixed,local,True,2
www.brookings.edu,full_combination,100.0,1,0,Democrat,1,,Positive,Mixed,non_local,True,2
www.brookings.edu,full_combination,100.0,1,0,Democrat,1,,Negative,Politics,local,True,2
www.brookings.edu,full_combination,100.0,2,0,Democrat,2,,Negative,Politics,non_local,True,2
www.brookings.edu,full_combination,100.0,0,0,Both,0,,Negative,Mixed,local,True,2
www.brookings.edu,full_combination,100.0,1,0,Democrat,1,,Negative,Mixed,non_local,True,2
www.tricountyindependent.com,domain_only,95.0,4,0,Democrat,4,,,,,False,1
www.tricountyindependent.com,single_dimension,95.0,3,0,Democrat,3,sentiment_cat,Positive,,,False,1
www.tricountyindependent.com,single_dimension,95.0,1,0,Democrat,1,sentiment_cat,Negative,,,False,1
www.tricountyindependent.com,single_dimension,95.0,4,0,Democrat,4,topic,,Mixed,,False,1
www.tricountyindependent.com,single_dimension,95.0,2,0,Democrat,2,local_cat,,,local,False,1
www.tricountyindependent.com,single_dimension,95.0,2,0,Democrat,2,local_cat,,,non_local,False,1
www.tricountyindependent.com,sentiment_cat_topic,95.0,3,0,Democrat,3,,Positive,Mixed,,False,3
www.tricountyindependent.com,sentiment_cat_topic,95.0,1,0,Democrat,1,,Negative,Mixed,,False,3
www.tricountyindependent.com,full_combination,95.0,2,0,Democrat,2,,Positive,Mixed,local,True,2
www.tricountyindependent.com,full_combination,95.0,1,0,Democrat,1,,Positive,Mixed,non_local,True,2
www.tricountyindependent.com,full_combination,95.0,0,0,Both,0,,Negative,Mixed,local,True,2
www.tricountyindependent.com,full_combination,95.0,1,0,Democrat,1,,Negative,Mixed,non_local,True,2
www.entrepreneur.com,domain_only,87.5,4,6,Both,10,,,,,False,1
www.entrepreneur.com,single_dimension,87.5,4,5,Both,9,sentiment_cat,Positive,,,False,1
www.entrepreneur.com,single_dimension,87.5,0,1,Republican,1,sentiment_cat,Negative,,,False,1
www.entrepreneur.com,single_dimension,87.5,4,6,Both,10,topic,,Mixed,,False,1
www.entrepreneur.com,single_dimension,87.5,2,2,Both,4,local_cat,,,local,False,1
www.entrepreneur.com,single_dimension,87.5,2,4,Republican,6,local_cat,,,non_local,False,1
www.entrepreneur.com,sentiment_cat_topic,87.5,4,5,Both,9,,Positive,Mixed,,False,3
www.entrepreneur.com,sentiment_cat_topic,87.5,0,1,Republican,1,,Negative,Mixed,,False,3
www.entrepreneur.com,full_combination,87.5,2,2,Both,4,,Positive,Mixed,local,True,2
www.entrepreneur.com,full_combination,87.5,2,3,Both,5,,Positive,Mixed,non_local,True,2
www.entrepreneur.com,full_combination,87.5,0,0,Both,0,,Negative,Mixed,local,True,2
www.entrepreneur.com,full_combination,87.5,0,1,Republican,1,,Negative,Mixed,non_local,True,2
www.biospace.com,domain_only,87.5,2,2,Both,4,,,,,False,1
www.biospace.com,single_dimension,87.5,2,2,Both,4,sentiment_cat,Positive,,,False,1
www.biospace.com,single_dimension,87.5,0,0,Both,0,sentiment_cat,Negative,,,False,1
www.biospace.com,single_dimension,87.5,2,2,Both,4,topic,,Mixed,,False,1
www.biospace.com,single_dimension,87.5,0,1,Republican,1,local_cat,,,local,False,1
www.biospace.com,single_dimension,87.5,2,1,Democrat,3,local_cat,,,non_local,False,1
www.biospace.com,sentiment_cat_topic,87.5,2,2,Both,4,,Positive,Mixed,,False,3
www.biospace.com,sentiment_cat_topic,87.5,0,0,Both,0,,Negative,Mixed,,False,3
www.biospace.com,full_combination,87.5,0,1,Republican,1,,Positive,Mixed,local,True,2
www.biospace.com,full_combination,87.5,2,1,Democrat,3,,Positive,Mixed,non_local,True,2
www.biospace.com,full_combination,87.5,0,0,Both,0,,Negative,Mixed,local,True,2
www.biospace.com,full_combination,87.5,0,0,Both,0,,Negative,Mixed,non_local,True,2
www.fox19.com,domain_only,100.0,3,12,Republican,15,,,,,False,1
www.fox19.com,single_dimension,100.0,2,9,Republican,11,sentiment_cat,Positive,,,False,1
www.fox19.com,single_dimension,100.0,1,3,Republican,4,sentiment_cat,Negative,,,False,1
www.fox19.com,single_dimension,100.0,1,6,Republican,7,topic,,Mixed,,False,1
www.fox19.com,single_dimension,100.0,1,5,Republican,6,topic,,Non Politics,,False,1
www.fox19.com,single_dimension,100.0,1,1,Both,2,topic,,Politics,,False,1
www.fox19.com,single_dimension,100.0,0,5,Republican,5,local_cat,,,local,False,1
www.fox19.com,single_dimension,100.0,3,7,Republican,10,local_cat,,,non_local,False,1
www.fox19.com,sentiment_cat_topic,100.0,1,5,Republican,6,,Positive,Mixed,,False,3
www.fox19.com,sentiment_cat_topic,100.0,1,4,Republican,5,,Positive,Non Politics,,False,3
www.fox19.com,sentiment_cat_topic,100.0,0,0,Both,0,,Positive,Politics,,False,3
www.fox19.com,sentiment_cat_topic,100.0,0,1,Republican,1,,Negative,Mixed,,False,3
www.fox19.com,sentiment_cat_topic,100.0,0,1,Republican,1,,Negative,Non Politics,,False,3
www.fox19.com,sentiment_cat_topic,100.0,1,1,Both,2,,Negative,Politics,,False,3
www.fox19.com,full_combination,100.0,0,3,Republican,3,,Positive,Mixed,local,True,2
www.fox19.com,full_combination,100.0,1,2,Republican,3,,Positive,Mixed,non_local,True,2
www.fox19.com,full_combination,100.0,0,1,Republican,1,,Positive,Non Politics,local,True,2
www.fox19.com,full_combination,100.0,1,3,Republican,4,,Positive,Non Politics,non_local,True,2
www.fox19.com,full_combination,100.0,0,0,Both,0,,Positive,Politics,local,True,2
www.fox19.com,full_combination,100.0,0,0,Both,0,,Positive,Politics,non_local,True,2
www.fox19.com,full_combination,100.0,0,1,Republican,1,,Negative,Mixed,local,True,2
www.fox19.com,full_combination,100.0,0,0,Both,0,,Negative,Mixed,non_local,True,2
www.fox19.com,full_combination,100.0,0,0,Both,0,,Negative,Non Politics,local,True,2
www.fox19.com,full_combination,100.0,0,1,Republican,1,,Negative,Non Politics,non_local,True,2
www.fox19.com,full_combination,100.0,0,0,Both,0,,Negative,Politics,local,True,2
www.fox19.com,full_combination,100.0,1,1,Both,2,,Negative,Politics,non_local,True,2
www.tamatoledonews.com,domain_only,87.5,1,0,Democrat,1,,,,,False,1
www.tamatoledonews.com,single_dimension,87.5,0,0,Both,0,sentiment_cat,Positive,,,False,1
www.tamatoledonews.com,single_dimension,87.5,1,0,Democrat,1,sentiment_cat,Negative,,,False,1
www.tamatoledonews.com,single_dimension,87.5,1,0,Democrat,1,topic,,Politics,,False,1
www.tamatoledonews.com,single_dimension,87.5,1,0,Democrat,1,local_cat,,,local,False,1
www.tamatoledonews.com,single_dimension,87.5,0,0,Both,0,local_cat,,,non_local,False,1
www.tamatoledonews.com,sentiment_cat_topic,87.5,0,0,Both,0,,Positive,Politics,,False,3
www.tamatoledonews.com,sentiment_cat_topic,87.5,1,0,Democrat,1,,Negative,Politics,,False,3
www.tamatoledonews.com,full_combination,87.5,0,0,Both,0,,Positive,Politics,local,True,2
www.tamatoledonews.com,full_combination,87.5,0,0,Both,0,,Positive,Politics,non_local,True,2
www.tamatoledonews.com,full_combination,87.5,1,0,Democrat,1,,Negative,Politics,local,True,2
www.tamatoledonews.com,full_combination,87.5,0,0,Both,0,,Negative,Politics,non_local,True,2
www.pressconnects.com,domain_only,100.0,5,0,Democrat,5,,,,,False,1
www.pressconnects.com,single_dimension,100.0,5,0,Democrat,5,sentiment_cat,Positive,,,False,1
www.pressconnects.com,single_dimension,100.0,0,0,Both,0,sentiment_cat,Negative,,,False,1
www.pressconnects.com,single_dimension,100.0,2,0,Democrat,2,topic,,Politics,,False,1
www.pressconnects.com,single_dimension,100.0,3,0,Democrat,3,topic,,Mixed,,False,1
www.pressconnects.com,single_dimension,100.0,5,0,Democrat,5,local_cat,,,local,False,1
www.pressconnects.com,single_dimension,100.0,0,0,Both,0,local_cat,,,non_local,False,1
www.pressconnects.com,sentiment_cat_topic,100.0,2,0,Democrat,2,,Positive,Politics,,False,3
www.pressconnects.com,sentiment_cat_topic,100.0,3,0,Democrat,3,,Positive,Mixed,,False,3
www.pressconnects.com,sentiment_cat_topic,100.0,0,0,Both,0,,Negative,Politics,,False,3
www.pressconnects.com,sentiment_cat_topic,100.0,0,0,Both,0,,Negative,Mixed,,False,3
www.pressconnects.com,full_combination,100.0,2,0,Democrat,2,,Positive,Politics,local,True,2
www.pressconnects.com,full_combination,100.0,0,0,Both,0,,Positive,Politics,non_local,True,2
www.pressconnects.com,full_combination,100.0,3,0,Democrat,3,,Positive,Mixed,local,True,2
